"PRODUCT_ID_MASTER","PRODUCT_NAME_MASTER","UNIT_PRICE_MASTER","TRANSACTION_ID","TRANSACTION_DATE","PRODUCT_NAME","QUANTITY","UNIT_PRICE","TOTAL_PRICE","SIMILARITY"
"P077","シャープ スマートウォッチ",18000,"R000177","2023-09-09","シャープ スマートウォッチ【閉店セール】",3,18000,54000,0.9759065189
"P078","日立 デジタルサイネージ",95000,"R000178","2023-10-10","日立デジタルサイネージ［期間限定］",4,95000,380000,0.9836075306
"P079","パナソニック 電子レンジ",15000,"R000179","2023-11-11","パナソニック 電子レンジ【店頭】[閉店セール]",5,15000,75000,0.9836241007
"P080","ソニー ブルーレイプレーヤー",12000,"R000180","2023-12-12","ブルーレイプレーヤー［期間限定］",1,12000,12000,0.9999989867
"P081","LG OLED55C1",180000,"R000181","2023-01-13","LGOLED55C1（半額セール）",2,180000,360000,0.9513950944
"P082","東芝 LEDテレビ 55型",70000,"R000182","2023-02-14","東芝 LEDﾃﾚビ 55型【店頭】【半額セール】",3,70000,210000,0.9937693773
"P083","パナソニック 冷蔵庫 NR-F603M",90000,"R000183","2023-03-15","パナソニック 冷蔵庫 NR-F603M＜半額セール＞",4,90000,360000,0.994793117
"P084","シャープ 空気清浄機",22000,"R000184","2023-04-16","シャープ空気清浄機【期間限定】",5,22000,110000,0.9821861408
"P085","日立 炊飯器 RZ-Mシリーズ",30000,"R000185","2023-05-17","日立 炊飯器 rz-mシリーズ【店頭】＜期間限定＞",1,30000,30000,0.9927926364
"P086","三菱 IHクッキングヒーター",45000,"R000186","2023-06-18","IHクッキングヒーター［半額セール］",2,45000,90000,0.9999986291
"P087","ソニー ゲーム機 PLAYSTATION5",50000,"R000187","2023-07-19","ソニーゲーム機ＰＬＡＹＳＴＡＴＩＯＮ５［期間限定］",3,50000,150000,0.9725897361
"P088","任天堂 SWITCH",40000,"R000188","2023-08-20","任天堂 SWITCH【店頭】【半額セール】",4,40000,160000,0.995319367
"P089","マイクロソフト Xbox Series X",55000,"R000189","2023-09-21","ﾏｲｸﾛｿﾌﾄ Xbox Series X（期間限定）",5,55000,275000,0.9520860314
"P090","パナソニック ピエラ ブルーレイレコーダー",35000,"R000190","2023-10-22","パナソニックビエラブルーレイレコーダー【閉店セール】",1,35000,35000,0.9554833174
"P091","シャープ スマートフォン AQUOS R6",70000,"R000191","2023-11-23","シャープ スマートフォン AQUOS R6【店頭】（半額セール）",2,70000,140000,0.9559124371
"P092","ソニー デジタル一眼レフα7RⅣ",250000,"R000192","2023-12-24","デジタル一眼レフ α7R IV[期間限定]",3,250000,750000,0.9690845013
"P025","キヤノン EOS R6",230000,"R000193","2023-01-25","キヤノンEOS90D【半額セール】",4,150000,600000,0.9026525675
"P093","キヤノン EOS 90D",150000,"R000193","2023-01-25","キヤノンEOS90D【半額セール】",4,150000,600000,0.979501605
"P094","富士フイルム X-T4",170000,"R000194","2023-02-26","富士フイルム X-T4【店頭】（期間限定）",5,170000,850000,0.9917578717
"P095","オリンパス PEN-F",140000,"R000195","2023-03-27","オリンパス pen-f[閉店セール]",1,140000,140000,0.9935394222
"P096","ニコン Z6 II",200000,"R000196","2023-04-28","ﾆｺﾝZ6II［半額セール］",2,200000,400000,0.9856343269
"P097","キャノン imagePROGRAF PRO-1000",300000,"R000197","2023-05-01","キャノン imagePROGRAF PRO-1000【店頭】【期間限定】",3,300000,900000,0.9815536748
"P098","エプソン スキャナー Perfection V39",25000,"R000198","2023-06-02","スキャナー Ｐｅｒｆｅｃｔｉｏｎ Ｖ３９＜期間限定＞",4,25000,100000,0.9806135916
"P099","リコー MP C4504",80000,"R000199","2023-07-03","リコーMPC4504［半額セール］",5,80000,400000,0.9662852924
"P100","京セラ TASKalfa 2552ci",250000,"R000200","2023-08-04","京セラ taskalfa 2552ci【店頭】[半額セール]",1,250000,250000,0.9748405799
"P001","ソニー BRAVIA KJ-55X9500G",150000,"R000201","2023-09-05","ソニー BRAVIA KJ-55X9500G【閉店セール】",2,150000,300000,0.9934214942
"P002","パナソニック VIERA TH-55FX700M",120000,"R000202","2023-10-06","パナソニックVIERATH-55FX700M［半額セール］",3,120000,360000,0.9617207956
"P003","シャープ AQUOS 4T KJ-55X7000",110000,"R000203","2023-11-07","ｼャｰプ AQUOS 4T KJ-55X7000【店頭】【閉店セール】",4,110000,440000,0.9810491812
"P004","日清カップヌードル",200,"R000204","2023-12-08","カップヌードル[期間限定]",5,200,1000,0.9999991059
"P005","キリン一番挿りビール",400,"R000205","2023-01-09","キリン一番搾りビール［期間限定］",1,400,400,0.9540843964
"P006","花王アタック洗剤",800,"R000206","2023-02-10","花王 アタック洗剤【店頭】【期間限定】",2,800,1600,1
"P048","花王ソフィ洗濯柔軟剤",300,"R000206","2023-02-10","花王 アタック洗剤【店頭】【期間限定】",2,800,1600,0.9199602652
"P007","ユニクロヒートテックTシャツ",1500,"R000207","2023-03-11","ユニクロ ヒートテックTシャツ［半額セール］",3,1500,4500,1
"P052","無印良品リネンシャツ",2800,"R000208","2023-04-12","無印良品オーガニックコットンシャツ[半額セール]",4,2500,10000,0.9252262756
"P008","無印良品オーガニックコットンシャツ",2500,"R000208","2023-04-12","無印良品オーガニックコットンシャツ[半額セール]",4,2500,10000,1
"P009","パイロットフリクションボールペン",100,"R000209","2023-05-13","パイロット フリクションボールペン【店頭】＜期間限定＞",5,100,500,1
"P062","パイロットフリクションペン",130,"R000209","2023-05-13","パイロット フリクションボールペン【店頭】＜期間限定＞",5,100,500,0.9776494476
"P073","タカラトミー ウルトラマンフィギュア",3000,"R000210","2023-06-14","ガﾝダﾑﾌィギュｱ［半額セール］",1,3000,3000,0.9195267558
"P010","タカラトミー ガンダムフィギュア",3000,"R000210","2023-06-14","ガﾝダﾑﾌィギュｱ［半額セール］",1,3000,3000,0.9999992251
"P072","バンダイ スーパーロボットアクションフィギュア",4000,"R000210","2023-06-14","ガﾝダﾑﾌィギュｱ［半額セール］",1,3000,3000,0.902746439
"P011","東芝 REGZA 43532",70000,"R000211","2023-07-15","東芝REGZA43S32【半額セール】",2,70000,140000,0.9476086811
"P012","明治 ミルクチョコレート",150,"R000212","2023-08-16","明治 ミルクチョコレート【店頭】[閉店セール]",3,150,450,0.9755544692
"P013","ライオン レノアハピネス",500,"R000213","2023-09-17","ライオン レノアハピネス［期間限定］",4,500,2000,0.9764359593
"P014","三菱エアコン MSZ-GV3519",90000,"R000214","2023-10-18","三菱エアコンMSZ-GV3519＜半額セール＞",5,90000,450000,0.9982088208
"P015","森永エンゼルパイ",300,"R000215","2023-11-19","森永 エンゼルパイ【店頭】[期間限定]",1,300,300,1
"P016","日立 4 Kスマートテレビ",80000,"R000216","2023-12-20","4Kスマートテレビ［半額セール］",2,80000,160000,0.9457018939
"P017","パナソニック 4 Kプロジェクター",130000,"R000217","2023-01-21","パﾅｿﾆッｸ4Kプﾛジェｸﾀｰ［期間限定］",3,130000,390000,0.9715064764
"P018","シャープ加湿器 HX-50",15000,"R000218","2023-02-22","シャープ 加湿器 HX-50【店頭】【期間限定】",4,15000,60000,0.9988811613
"P019","ソニーワイヤレスヘッドホンWH-1000XM4",90000,"R000219","2023-03-23","ソニー ワイヤレスヘッドホン WH-1000XM4[半額セール]",5,90000,450000,1
"P020","パナソニック 掃除機 MC-CL883",75000,"R000220","2023-04-24","パナソニック掃除機ｍｃ－ｃｌ８８３（期間限定）",1,75000,75000,0.9941212531
"P021","東芝ノンフロン冷蔵庫",85000,"R000221","2023-05-25","東芝 ノンフロン冷蔵庫【店頭】【期間限定】",2,85000,170000,1
"P022","日立 ドラム式洗濯機",100000,"R000222","2023-06-26","ドラム式洗濯機【閉店セール】",3,100000,300000,0.9999992251
"P023","パナソニック エアコン CS-XE",95000,"R000223","2023-07-27","パナソニックエアコンCS-XE＜期間限定＞",4,95000,380000,0.9903806147
"P092","ソニー デジタル一眼レフα7RⅣ",250000,"R000224","2023-08-28","ｿﾆｰ デジﾀﾙｶﾒﾗ α7 III【店頭】【半額セール】",5,200000,1000000,0.9215557575
"P024","ソニー デジタルカメラ a 7 III",200000,"R000224","2023-08-28","ｿﾆｰ デジﾀﾙｶﾒﾗ α7 III【店頭】【半額セール】",5,200000,1000000,0.9719845653
"P025","キヤノン EOS R6",230000,"R000225","2023-09-01","キヤノン eos r6（期間限定）",1,230000,230000,0.9563602831
"P026","富士通ノートパソコン FMV",80000,"R000226","2023-10-02","富士通ノートパソコンFMV[半額セール]",2,80000,160000,0.991511136
"P027","NEC ValueBook",85000,"R000227","2023-11-03","NEC ValueBook【店頭】（期間限定）",3,85000,255000,0.9497967899
"P028","オリンパス OM-D E-M10",120000,"R000228","2023-12-04","OM-D E-M10［半額セール］",4,120000,480000,0.9383558911
"P029","キャノン PIXMA IX6820",25000,"R000229","2023-01-05","キャノンPIXMAiX6820[期間限定]",5,25000,125000,0.9569397594
"P030","エプソンエコタンク ET-2750",35000,"R000230","2023-02-06","エプソン エコタンク et-2750【店頭】＜期間限定＞",1,35000,35000,0.9956807195
"P031","リコーIM C200",40000,"R000231","2023-03-07","ﾘｺｰ ＩＭ Ｃ２００［期間限定］",2,40000,80000,0.946146617
"P032","京セラ DS-300",45000,"R000232","2023-04-08","京セラDS-300［期間限定］",3,45000,135000,0.990211187
"P033","日清どん兵衛",220,"R000233","2023-05-09","日清 どん兵衛【店頭】【期間限定】",4,220,880,1
"P034","サントリーザ・プレミアムモルツ",500,"R000234","2023-06-10","ザ・プレミアムモルツ＜半額セール＞",5,500,2500,1
"P035","ヤクルト 1000",250,"R000235","2023-07-11","ヤクルト1000＜期間限定＞",1,250,250,0.9834989896
"P036","ハウス食品カレールウ",300,"R000236","2023-08-12","ハウス食品 カレールウ【店頭】＜期間限定＞",2,300,600,1
"P037","マルちゃん正鐘",250,"R000237","2023-09-13","マルちゃん 正麺［期間限定］",3,250,750,0.9234383702
"P038","江崎グリコポッキー",150,"R000238","2023-10-14","江崎グﾘｺポッｷｰ[期間限定]",4,150,600,1
"P039","ロッテガーナミルクチョコレート",180,"R000239","2023-11-15","ロッテ ガーナミルクチョコレート【店頭】【半額セール】",5,180,900,1
"P040","クラシエサッポロ一番",210,"R000240","2023-12-16","サッポロ一番（期間限定）",1,210,210,1
"P041","カゴメトマトジュース",180,"R000241","2023-01-17","カゴメトマトジュース＜期間限定＞",2,180,360,1
"P042","ユニ・チャームソフィ",350,"R000242","2023-02-18","ユニ・チャーム ソフィ【店頭】【閉店セール】",3,350,1050,1
"P043","P&G; アリエール洗濯洗剤",800,"R000243","2023-03-19","P&G アリエール洗濯洗剤[閉店セール]",4,800,3200,0.9800222528
"P044","資生堂 TSUBAKIシャンプー",1200,"R000244","2023-04-20","資生堂TSUBAKIシャンプー[半額セール]",5,1200,6000,0.9974057678
"P045","大正製薬サロンバス",400,"R000245","2023-05-21","大正製薬 ｻﾛﾝパｽ【店頭】[閉店セール]",1,400,400,0.9595024586
"P046","ロート製薬ムヒ",500,"R000246","2023-06-22","ムヒ＜半額セール＞",2,500,1000,1
"P047","カネボウハンドクリーム",700,"R000247","2023-07-23","カネボウハンドクリーム（期間限定）",3,700,2100,1
"P006","花王アタック洗剤",800,"R000248","2023-08-24","花王 ソフィ 洗濯柔軟剤【店頭】＜期間限定＞",4,300,1200,0.9199602652
"P048","花王ソフィ洗濯柔軟剤",300,"R000248","2023-08-24","花王 ソフィ 洗濯柔軟剤【店頭】＜期間限定＞",4,300,1200,1
"P049","ユニクロジーンズ",3000,"R000249","2023-09-25","ユニクロ ジーンズ[期間限定]",5,3000,15000,1
"P050","無印良品ウールブレンドコート",5000,"R000250","2023-10-26","無印良品ウールブレンドコート＜半額セール＞",1,5000,5000,1
"P051","ユニクロスウェットバーカー",2500,"R000251","2023-11-27","ユニクロ スウェットパーカー【店頭】[閉店セール]",2,2500,5000,0.9400864982
"P052","無印良品リネンシャツ",2800,"R000252","2023-12-28","ﾘﾈﾝｼャﾂ（期間限定）",3,2800,8400,1
"P053","ユニクロストレッチジャケット",3500,"R000253","2023-01-01","ユニクロストレッチジャケット【期間限定】",4,3500,14000,1
"P054","GUTシャツ",1200,"R000254","2023-02-02","GU Tシャツ【店頭】（期間限定）",5,1200,6000,1
"P055","無印良品シンブルワンピース",4000,"R000255","2023-03-03","無印良品 シンプルワンピース（期間限定）",1,4000,4000,0.9361182806
"P056","パイロット G2 ジェルペン",150,"R000256","2023-04-04","パイロットG2ジェルペン（期間限定）",2,150,300,0.9866345207
"P057","三菱鉛筆ユニ",120,"R000257","2023-05-05","三菱鉛筆 ユニ【店頭】（期間限定）",3,120,360,1
"P058","コクヨキャンパスノート",200,"R000258","2023-06-06","キャンパスノート［半額セール］",4,200,800,1
"P059","ゼブラマイルドライナー",180,"R000259","2023-07-07","ゼブﾗﾏｲﾙドﾗｲﾅｰ（期間限定）",5,180,900,1
"P060","トンボ鉛筆モノ消しゴム",100,"R000260","2023-08-08","トンボ鉛筆 モノ消しゴム【店頭】（半額セール）",1,100,100,1
"P061","Pentel EnerGel",180,"R000261","2023-09-09","Pentel EnerGel【半額セール】",2,180,360,0.9213548899
"P009","パイロットフリクションボールペン",100,"R000262","2023-10-10","パイロットフリクションペン【半額セール】",3,130,390,0.9776494476
"P062","パイロットフリクションペン",130,"R000262","2023-10-10","パイロットフリクションペン【半額セール】",3,130,390,1
"P063","べんてるシャープペンシル",160,"R000263","2023-11-11","ぺんてる シャープペンシル【店頭】【期間限定】",4,160,640,0.9827239806
"P064","クラフトマンボールペン",150,"R000264","2023-12-12","ボールペン[半額セール]",5,150,750,0.9030462619
"P065","ブラス カラーベンセット",250,"R000265","2023-01-13","プラスカラーペンセット【期間限定】",1,250,250,0.9005687774
"P066","タカラトミー ブラレール",2800,"R000266","2023-02-14","ﾀｶﾗﾄﾐｰ プﾗﾚｰﾙ【店頭】（期間限定）",2,2800,5600,0.9298551804
"P067","バンダイ たまごっち",1200,"R000267","2023-03-15","バンダイ たまごっち［期間限定］",3,1200,3600,0.9837063238
"P068","バンダイ 仮面ライダーアクションフィギュア",3200,"R000268","2023-04-16","バンダイ仮面ライダーアクションフィギュア［半額セール］",4,3200,12800,0.9931232321
"P072","バンダイ スーパーロボットアクションフィギュア",4000,"R000268","2023-04-16","バンダイ仮面ライダーアクションフィギュア［半額セール］",4,3200,12800,0.9423522634
"P069","タカラトミー トミカ",1500,"R000269","2023-05-17","タカラトミー トミカ【店頭】[半額セール]",5,1500,7500,0.9460848852
"P070","バンダイ トランスフォーマー",3500,"R000270","2023-06-18","トランスフォーマー[半額セール]",1,3500,3500,0.9999992847
"P071","バンダイ デジモンカード",500,"R000271","2023-07-19","バンダイデジモンカード【半額セール】",2,500,1000,0.9834631095
"P068","バンダイ 仮面ライダーアクションフィギュア",3200,"R000272","2023-08-20","バンダイ スーパーロボットアクションフィギュア【店頭】（期間限定）",3,4000,12000,0.9428445595
"P072","バンダイ スーパーロボットアクションフィギュア",4000,"R000272","2023-08-20","バンダイ スーパーロボットアクションフィギュア【店頭】（期間限定）",3,4000,12000,0.9952417313
"P073","タカラトミー ウルトラマンフィギュア",3000,"R000273","2023-09-21","ﾀｶﾗﾄﾐｰ ｳﾙﾄﾗﾏﾝﾌィギュｱ[半額セール]",4,3000,12000,0.9897243067
"P010","タカラトミー ガンダムフィギュア",3000,"R000273","2023-09-21","ﾀｶﾗﾄﾐｰ ｳﾙﾄﾗﾏﾝﾌィギュｱ[半額セール]",4,3000,12000,0.9224409047
"P074","バンダイ ミニ四駆",2000,"R000274","2023-10-22","バンダイミニ四駆[半額セール]",5,2000,10000,0.9898964191
"P075","ソニー ワイヤレススピーカー SRS-XB12",8000,"R000275","2023-11-23","ソニー ワイヤレススピーカー ｓｒｓ－ｘｂ１２【店頭】（期間限定）",1,8000,8000,0.9954118734
"P076","パナソニック ポータブルスピーカー",6000,"R000276","2023-12-24","ポータブルスピーカー[半額セール]",2,6000,12000,0.999999404
"P077","シャープ スマートウォッチ",18000,"R000277","2023-01-25","シャープスマートウォッチ＜期間限定＞",3,18000,54000,0.9759065189
"P078","日立 デジタルサイネージ",95000,"R000278","2023-02-26","日立 デジタルサイネージ【店頭】[半額セール]",4,95000,380000,0.9836075306
"P079","パナソニック 電子レンジ",15000,"R000279","2023-03-27","パナソニック 電子レンジ（期間限定）",5,15000,75000,0.9836241007
"P080","ソニー ブルーレイプレーヤー",12000,"R000280","2023-04-28","ｿﾆｰブﾙｰﾚｲプﾚｰﾔｰ［半額セール］",1,12000,12000,0.9936184287
"P081","LG OLED55C1",180000,"R000281","2023-05-01","LG OLED55C1【店頭】［期間限定］",2,180000,360000,0.9513950944
"P082","東芝 LEDテレビ 55型",70000,"R000282","2023-06-02","LEDテレビ 55型＜期間限定＞",3,70000,210000,0.9945827429
"P083","パナソニック 冷蔵庫 NR-F603M",90000,"R000283","2023-07-03","パナソニック冷蔵庫NR-F603M[期間限定]",4,90000,360000,0.994793117
"P084","シャープ 空気清浄機",22000,"R000284","2023-08-04","シャープ 空気清浄機【店頭】（期間限定）",5,22000,110000,0.9821861408
"P085","日立 炊飯器 RZ-Mシリーズ",30000,"R000285","2023-09-05","日立 炊飯器 rz-mシリーズ[閉店セール]",1,30000,30000,0.9927926364
"P086","三菱 IHクッキングヒーター",45000,"R000286","2023-10-06","三菱ＩＨクッキングヒーター[半額セール]",2,45000,90000,0.9955217841
"P087","ソニー ゲーム機 PLAYSTATION5",50000,"R000287","2023-11-07","ｿﾆｰ ゲｰﾑ機 PLAYSTATION5【店頭】［半額セール］",3,50000,150000,0.9725897361
"P089","マイクロソフト Xbox Series X",55000,"R000289","2023-01-09","マイクロソフトXboxSeriesX（期間限定）",5,55000,275000,0.9520860314
"P090","パナソニック ピエラ ブルーレイレコーダー",35000,"R000290","2023-02-10","パナソニック ビエラ ブルーレイレコーダー【店頭】【閉店セール】",1,35000,35000,0.9554833174
"P091","シャープ スマートフォン AQUOS R6",70000,"R000291","2023-03-11","シャープ スマートフォン AQUOS R6［半額セール］",2,70000,140000,0.9559124371
"P092","ソニー デジタル一眼レフα7RⅣ",250000,"R000292","2023-04-12","ソニーデジタル一眼レフα7RIV＜半額セール＞",3,250000,750000,0.9939725403
"P024","ソニー デジタルカメラ a 7 III",200000,"R000292","2023-04-12","ソニーデジタル一眼レフα7RIV＜半額セール＞",3,250000,750000,0.9145718319
"P025","キヤノン EOS R6",230000,"R000293","2023-05-13","キヤノン EOS 90D【店頭】[閉店セール]",4,150000,600000,0.9026525675
"P093","キヤノン EOS 90D",150000,"R000293","2023-05-13","キヤノン EOS 90D【店頭】[閉店セール]",4,150000,600000,0.979501605
"P094","富士フイルム X-T4",170000,"R000294","2023-06-14","X-T4[半額セール]",5,170000,850000,0.9999993145
"P095","オリンパス PEN-F",140000,"R000295","2023-07-15","オリンパスpen-f（期間限定）",1,140000,140000,0.9935394222
"P096","ニコン Z6 II",200000,"R000296","2023-08-16","ニコン Z6 II【店頭】[期間限定]",2,200000,400000,0.9856343269
"P097","キャノン imagePROGRAF PRO-1000",300000,"R000297","2023-09-17","キャノン ｉｍａｇｅＰＲＯＧＲＡＦ ＰＲＯ－１０００[半額セール]",3,300000,900000,0.9815536748
"P098","エプソン スキャナー Perfection V39",25000,"R000298","2023-10-18","エプソンスキャナーPerfectionV39［半額セール］",4,25000,100000,0.9804114115
"P099","リコー MP C4504",80000,"R000299","2023-11-19","リコー MP C4504【店頭】[半額セール]",5,80000,400000,0.9662852924
"P100","京セラ TASKalfa 2552ci",250000,"R000300","2023-12-20","taskalfa 2552ci【半額セール】",1,250000,250000,0.9690273674
"P001","ソニー BRAVIA KJ-55X9500G",150000,"R000301","2023-01-21","ｿﾆｰBRAVIAKJ-55X9500G［半額セール］",2,150000,300000,0.9934214942
"P002","パナソニック VIERA TH-55FX700M",120000,"R000302","2023-02-22","パナソニック VIERA TH-55FX700M【店頭】【期間限定】",3,120000,360000,0.9617207956
"P003","シャープ AQUOS 4T KJ-55X7000",110000,"R000303","2023-03-23","シャープ AQUOS 4T KJ-55X7000【閉店セール】",4,110000,440000,0.9810491812
"P004","日清カップヌードル",200,"R000304","2023-04-24","日清カップヌードル[閉店セール]",5,200,1000,1
"P005","キリン一番挿りビール",400,"R000305","2023-05-25","キリン 一番搾りビール【店頭】（期間限定）",1,400,400,0.9540843964
"P006","花王アタック洗剤",800,"R000306","2023-06-26","アタック洗剤（期間限定）",2,800,1600,0.999999702
"P007","ユニクロヒートテックTシャツ",1500,"R000307","2023-07-27","ユニクロヒートテックTシャツ【期間限定】",3,1500,4500,1
"P052","無印良品リネンシャツ",2800,"R000308","2023-08-28","無印良品 ｵｰガﾆッｸｺッﾄﾝｼャﾂ【店頭】＜半額セール＞",4,2500,10000,0.9252262756
"P008","無印良品オーガニックコットンシャツ",2500,"R000308","2023-08-28","無印良品 ｵｰガﾆッｸｺッﾄﾝｼャﾂ【店頭】＜半額セール＞",4,2500,10000,1
"P009","パイロットフリクションボールペン",100,"R000309","2023-09-01","パイロット フリクションボールペン＜期間限定＞",5,100,500,1
"P062","パイロットフリクションペン",130,"R000309","2023-09-01","パイロット フリクションボールペン＜期間限定＞",5,100,500,0.9776494476
"P073","タカラトミー ウルトラマンフィギュア",3000,"R000310","2023-10-02","タカラトミーガンダムフィギュア[半額セール]",1,3000,3000,0.9230620861
"P010","タカラトミー ガンダムフィギュア",3000,"R000310","2023-10-02","タカラトミーガンダムフィギュア[半額セール]",1,3000,3000,0.9843309522
"P011","東芝 REGZA 43532",70000,"R000311","2023-11-03","東芝 REGZA 43S32【店頭】（期間限定）",2,70000,140000,0.9476086811
"P012","明治 ミルクチョコレート",150,"R000312","2023-12-04","ミルクチョコレート＜期間限定＞",3,150,450,0.9999993443
"P039","ロッテガーナミルクチョコレート",180,"R000312","2023-12-04","ミルクチョコレート＜期間限定＞",3,150,450,0.9080526288
"P013","ライオン レノアハピネス",500,"R000313","2023-01-05","ライオンレノアハピネス＜半額セール＞",4,500,2000,0.9764359593
"P014","三菱エアコン MSZ-GV3519",90000,"R000314","2023-02-06","三菱エアコン MSZ-GV3519【店頭】［半額セール］",5,90000,450000,0.9982088208
"P015","森永エンゼルパイ",300,"R000315","2023-03-07","森永 ｴﾝゼﾙパｲ［半額セール］",1,300,300,1
"P016","日立 4 Kスマートテレビ",80000,"R000316","2023-04-08","日立4Kスマートテレビ＜半額セール＞",2,80000,160000,0.9795356685
"P017","パナソニック 4 Kプロジェクター",130000,"R000317","2023-05-09","パナソニック 4Kプロジェクター【店頭】[期間限定]",3,130000,390000,0.9715064764
"P018","シャープ加湿器 HX-50",15000,"R000318","2023-06-10","加湿器 HX-50[閉店セール]",4,15000,60000,0.9985925258
"P019","ソニーワイヤレスヘッドホンWH-1000XM4",90000,"R000319","2023-07-11","ソニーワイヤレスヘッドホンＷＨ－１０００ＸＭ４（期間限定）",5,90000,450000,1
"P020","パナソニック 掃除機 MC-CL883",75000,"R000320","2023-08-12","パナソニック 掃除機 mc-cl883【店頭】[期間限定]",1,75000,75000,0.9941212531
"P021","東芝ノンフロン冷蔵庫",85000,"R000321","2023-09-13","東芝 ノンフロン冷蔵庫（期間限定）",2,85000,170000,1
"P022","日立 ドラム式洗濯機",100000,"R000322","2023-10-14","日立ドﾗﾑ式洗濯機（半額セール）",3,100000,300000,0.9877087481
"P023","パナソニック エアコン CS-XE",95000,"R000323","2023-11-15","パナソニック エアコン CS-XE【店頭】【閉店セール】",4,95000,380000,0.9903806147
"P024","ソニー デジタルカメラ a 7 III",200000,"R000324","2023-12-16","デジタルカメラ α7 III[閉店セール]",5,200000,1000000,0.9496273711
"P025","キヤノン EOS R6",230000,"R000325","2023-01-17","キヤノンeosr6（期間限定）",1,230000,230000,0.9563602831
"P026","富士通ノートパソコン FMV",80000,"R000326","2023-02-18","富士通 ノートパソコン FMV【店頭】＜期間限定＞",2,80000,160000,0.991511136
"P027","NEC ValueBook",85000,"R000327","2023-03-19","NEC ValueBook＜半額セール＞",3,85000,255000,0.9497967899
"P028","オリンパス OM-D E-M10",120000,"R000328","2023-04-20","オリンパスOM-DE-M10（期間限定）",4,120000,480000,0.9600941253
"P029","キャノン PIXMA IX6820",25000,"R000329","2023-05-21","ｷャﾉﾝ PIXMA iX6820【店頭】＜期間限定＞",5,25000,125000,0.9569397594
"P030","エプソンエコタンク ET-2750",35000,"R000330","2023-06-22","エコタンク ｅｔ－２７５０［半額セール］",1,35000,35000,0.9944591226
"P031","リコーIM C200",40000,"R000331","2023-07-23","リコーIMC200【期間限定】",2,40000,80000,0.946146617
"P032","京セラ DS-300",45000,"R000332","2023-08-24","京セラ DS-300【店頭】【期間限定】",3,45000,135000,0.990211187
"P033","日清どん兵衛",220,"R000333","2023-09-25","日清 どん兵衛＜半額セール＞",4,220,880,1
"P034","サントリーザ・プレミアムモルツ",500,"R000334","2023-10-26","サントリーザ・プレミアムモルツ【閉店セール】",5,500,2500,1
"P035","ヤクルト 1000",250,"R000335","2023-11-27","ヤクルト 1000【店頭】［期間限定］",1,250,250,0.9834989896
"P036","ハウス食品カレールウ",300,"R000336","2023-12-28","ｶﾚｰﾙｳ【閉店セール】",2,300,600,1
"P037","マルちゃん正鐘",250,"R000337","2023-01-01","マルちゃん正麺＜半額セール＞",3,250,750,0.9234383702
"P038","江崎グリコポッキー",150,"R000338","2023-02-02","江崎グリコ ポッキー【店頭】［半額セール］",4,150,600,1
"P039","ロッテガーナミルクチョコレート",180,"R000339","2023-03-03","ロッテ ガーナミルクチョコレート＜半額セール＞",5,180,900,1
"P040","クラシエサッポロ一番",210,"R000340","2023-04-04","クラシエサッポロ一番【期間限定】",1,210,210,1
"P041","カゴメトマトジュース",180,"R000341","2023-05-05","カゴメ トマトジュース【店頭】[閉店セール]",2,180,360,1
"P042","ユニ・チャームソフィ",350,"R000342","2023-06-06","ソフィ（期間限定）",3,350,1050,1
"P043","P&G; アリエール洗濯洗剤",800,"R000343","2023-07-07","P&Gｱﾘｴｰﾙ洗濯洗剤[半額セール]",4,800,3200,0.9800222528
"P044","資生堂 TSUBAKIシャンプー",1200,"R000344","2023-08-08","資生堂 TSUBAKIシャンプー【店頭】【期間限定】",5,1200,6000,0.9974057678
"P045","大正製薬サロンバス",400,"R000345","2023-09-09","大正製薬 サロンパス[閉店セール]",1,400,400,0.9595024586
"P046","ロート製薬ムヒ",500,"R000346","2023-10-10","ロート製薬ムヒ【閉店セール】",2,500,1000,1
"P047","カネボウハンドクリーム",700,"R000347","2023-11-11","カネボウ ハンドクリーム【店頭】（期間限定）",3,700,2100,1
"P048","花王ソフィ洗濯柔軟剤",300,"R000348","2023-12-12","ソフィ 洗濯柔軟剤［半額セール］",4,300,1200,1
"P049","ユニクロジーンズ",3000,"R000349","2023-01-13","ユニクロジーンズ[半額セール]",5,3000,15000,1
"P050","無印良品ウールブレンドコート",5000,"R000350","2023-02-14","無印良品 ｳｰﾙブﾚﾝドｺｰﾄ【店頭】＜期間限定＞",1,5000,5000,1
"P051","ユニクロスウェットバーカー",2500,"R000351","2023-03-15","ユニクロ スウェットパーカー【期間限定】",2,2500,5000,0.9400864982
"P052","無印良品リネンシャツ",2800,"R000352","2023-04-16","無印良品リネンシャツ＜半額セール＞",3,2800,8400,1
"P008","無印良品オーガニックコットンシャツ",2500,"R000352","2023-04-16","無印良品リネンシャツ＜半額セール＞",3,2800,8400,0.9252262756
"P053","ユニクロストレッチジャケット",3500,"R000353","2023-05-17","ユニクロ ストレッチジャケット【店頭】＜半額セール＞",4,3500,14000,1
"P054","GUTシャツ",1200,"R000354","2023-06-18","Tシャツ【半額セール】",5,1200,6000,0.9093404466
"P055","無印良品シンブルワンピース",4000,"R000355","2023-07-19","無印良品シンプルワンピース＜期間限定＞",1,4000,4000,0.9361182806
